Identifier (Email/name),Gender,Status,Attended,Attended_Before,Education,Job,Employer,LinkedIn,Tech_Background,How_Found,Expectations,Formated_Date,City,Venue,Type,Ticket_Quantity,fake_event_id
761221daf43aa600b9318565f3d9ee88,Female,Waitlist,N,N,"Anna University, Chennai, India",Consultant,,,Have ~4 years experience working in SAS and SQL. Have occasionally used R. Currently working on Google Analytics and BigQuery.,Facebook,Better understanding of data and analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
a26a7f19f6c0f357881a185a765b0b2b,Female,N/A,Y,N,Degree,Research,,,None,Facebook,Understanding data,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
3729bc8ed1e562fef25ad08321205eaf,Female,Waitlist,N,N,Temasek Polytechnic,Graduating student in veterinary technology with some exposure to programming and skill in scientific data analysis,,,"Learned Python, R and C programming",My father found a link and sent it to me,"A more rounded understanding of ""data""",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
5a096783d3d02f40fd76478bc7513363,Female,Didn`t show up,N,N,Singapore Management University,Head of Partnerships,,,I use R and SPSS for Data Analytics. Mostly working with Human Capital Data. However I am still a novice,Google search,"Learn, find female data scientist for future talent pipeline",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
0997fc42e8e51c5ac908ef0e28175d65,Female,Waitlist,N,N,Bachelor of Business,Marketing Specialist,,,no background in data analytics,I attended the Digital Marketing Analytics workshop on the 1st of March,"Learn more about data analytics - to allow me to grow in my current position, and extend my job scope in future.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
ddb7121d4096b696306583c795baf8a6,Female,Waitlist,N,N,Lahti University,Programmatic,,,N/A,Facbeook,,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
0a07f00ccf5f5bbc7ec89539151aebdc,Female,Waitlist,N,N,New Delhi,Head of content distribution at Tech in Asia. Data has started being a part of my career over the past three years. I started off as a conventional journalist. Very very excited to learn more and meet people with a similar interest!,,,"Google analytics, Facebook analytics, the usual!",Twitter,"Hopefully some knowledge, some direction and a lot of enthusiasm.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
1bd67d7ccaf206e8e6a11740717cb1dd,Female,Waitlist,N,N,Monash,Regulatory affairs,,,None,Frjend,Knowledge,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
9457e73db7eb20f28872d7907defc0b8,Female,Waitlist,N,N,SMU - master in finance,Analyst in marketing consulting firm (data plays an important role in my work),,,"SQL, Google Analytics, Financial spreadsheet modelling (Excel)",colleagues,Some fresh ideas from girls (as I mostly work with data guys) from different data-related areas.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
f3daa327eea376ceaa2bd2ebd4e011b1,Female,Waitlist,N,N,Sim,information system,,,hTML,friend,new knowledge,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
d8867c83351e0d8a3d53409b2153c045,Female,Waitlist,N,N,GCE A levels & Advanced Dip in Mass Comm,"Production Manager, Sports Broadcasting",,,No,Through a friend with whom I’m taking a course in content creation,"How to read data, where to get it. To be able to analyse audience behaviour concerning social media.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
e2167740e2bedfe6f16f5c4f3c9cf0ad,Female,Waitlist,N,N,polytechnic diploma,"Interior Design, no experience with data analytics before",,,NA,FB,"Info and understanding, and how to utilise it",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
76a011e08cc5247757afa9f1068ed3c7,Female,Waitlist,N,N,National University of Singapore,Last Employment-JLL,,,NIL,Facebook,Understand the basics of Analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
b3ffc2d997b7ab46674daf6dbfd59a33,Female,Waitlist,N,Y,NTU,Agent success And agent marketing manager,,,JavaScript,Email,Better at sql,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
36654ef08c7545b0c5a52238a1170484,Female,Waitlist,N,N,Master,Analyst,,,Python,Facebook,BI and Analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
56713e3d121ee26052c706a17d67f500,Female,Waitlist,N,N,SIM Global,"Student, data analytics have not been part of my journey but I'm studying creative computing.",,,None,Through my school,About the data analytics industry and what to expect when working in it.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
07b8395403ddff1627a83990329d1506,Female,Waitlist,N,N,University of Wisconsin - Stevens Point,Video producer,,,I know nothing but want to learn something about this.,Friend’s recommendation,Learn something about data analytics or at least know what it’s all about.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
13b4b3b6d7d8a1c726793595d46e3df1,Female,Waitlist,N,N,SMU,Audit Manager. Use of data analytics for anomaly detection and facilitate continuous auditing.,,,Mainly perform Data Analytics using MS Excel. But also completed MOOC - Machine Learning by Andrew Ng and R programming by John Hopkins University from Coursera,Facebook,"Hands on various tools which may be used for Data Anlaytics, and whether it is feasible to introduce these tools to my workplace.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
958a026d4f3bc084d87c26d123cc4a6d,Female,Waitlist,N,N,Nus,CEO of an early stage startup working on health tech and medication compliance.,,,No experience,Friend,Learn about the basics of how to structure data and how to leverage the correct software languages depending On your objectives,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
f1ed3224f204b556f8a51a505930ee03,Female,Waitlist,N,N,UNSW,Marketing,,,Have done R and SAS back in uni days,From Google!,From understanding of how we can segregate data and how we can use Facebook Insights effectively to understand our target audience,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
b7db79694c2f31842f11165f48572727,Female,Waitlist,N,N,NUS,Research Analyst,,,Tried before online google analytics course.,Facebook,Get more understanding on data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
20db15f867217bb565b2553b6c5172c3,Female,Waitlist,N,N,General degree,Part time admin n cust service,,,Basic c++ . Ms excel functions,Fb,Industry insights,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
bdfdd42516bee2d35621cc509d34470d,Female,Waitlist,N,N,Lee Kuan Yew School of Public Policy/NUS,"Consultant with World Bank Singapore. We analyze a lot of information about developing world's infrastructure and are currently aiming to build a model that can predict, whether a PPP infrastructure project will fail.",,,No prior background. I worked with STATA on econometric models.,"I have been following Data Girls Singapore Facebook page for a while, hoping to attend this course. I have been out of country during all of the previous editions.","Basic understanding how to work with data, and how I can move forward with mastering data analytics on my own.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
02525cb3c12e80f345eb710d359c12f9,Female,Waitlist,N,N,Queensland University of Technology,Mgr (Business Architecture),,,Basic Python and SAS,Friend,"Learn more about data analytics, gain the skills and be good at it.",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
65f97eba357af4198937379a2c0ce8f0,Female,Waitlist,N,N,University of Adelaide,Financial Crime Compliance,,,none,News feeds,Learn more about data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
6444799f740c140942bbe99a62b8deba,Female,Waitlist,N,N,University of Adelaide,Accountant,,,Zero,Friend,Learn about data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
9f26788b89dff33e7cb2fea88afb1175,Female,Waitlist,N,N,Bachelor,Auditor,,,Nil,Facebook,Data analytic and dashboard building skills using simple tools,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
1dfdd2a42965da7d6d04844d6499d241,Female,Waitlist,N,N,Bachelor,I work in a digital marketing agency and we do rely on data analytics for basic analysis,,,GA,colleague who is also signed up for this,,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
c3284b05d734fe438abe12659f748737,Female,Waitlist,N,N,Bachelor of Engineering,Software automation specialist,,,Sql,Facebook,Basics of data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
acf43a87c9c7074e2fb14b9dc4f974e6,Female,Waitlist,N,N,Nanyang Technological University,"Consultant at Deloitte trying to build an internal data analytics team, Mathematics major, previous job was risk analytics at Paypal.",,,"Google Analytics, R, SQL, Matlab",Word of mouth,What it takes to set up a data analytics team,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
4450a800616912082b4ca0396cecede9,Female,Waitlist,N,N,University of London under Singapore Institute of Management's Global Programme,"Events & Marketing for B2B events, involving some extent of data management and break down of data.",,,"Google Analytics, languages in HTML & CSS, tried a bit of Python",Data Driven's facebook page,How you can utilise data analytics and visualisation effectively in your work,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
e834314796e7a655724db84ea0c91d07,Female,Waitlist,N,N,NUS,Repair Engineer,,,"HTML, CSS",Facebook,The fundamentals to get me started on data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
17fd3f55589e8dca8e6614b331a1580f,Female,Waitlist,N,N,Bachelor,Data Researcher,,,Python,Friend's Recommendation,,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
ade468a6850c41a8f2cc86416ae66cac,Female,Waitlist,N,N,Singapore management university,Business controller,,,No not yet,Facebook,Basic understanding,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
ad3585a2afed9c8bd5153df6ef6c13f5,Female,Waitlist,N,N,SUNY Buffalo - SIM Global,"Research Specialist - have been working with research and data for the past 7 years. I'm in a market research industry with a main focus in the automotive sector. Basically, understanding consumer satisfaction/vehicle quality and consultation with dealers/OEMs in improving overall customer satisfaction.",,,SPSS. Tableau (minimal).,Colleague,A greater understanding on the application of data analytics in different industries.,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
3c7438b70943a2766b41184c18e43fd5,Female,Waitlist,N,N,NUS,Research Associate,,,SPSS and R,Colleagues,How to use data we have to create a story,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
d80be601f4d36e5085935b87f6bda971,Female,Waitlist,N,N,Acca,Accounting / software application support,,,Software application support,Friend,New data analysis tools or concept,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
0d548e62738a3da33b7c8a67c7b75f78,Female,Waitlist,N,N,Masters,Head of Social,,,Google Analytics,Facebook,Working knowledge on the subject,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
1c852bacd6751d1ee4d2c61360c2ab3a,Female,Waitlist,N,N,Ateneo de Zamboanga University,Senior Analyst,,,"Excel, Qlik, Python",My teammate,Learning more information about data,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
032993a7c6c18745e8ed3acc8fda2c36,Female,Waitlist,N,N,NUS,Executive (programme officer). Have used basic data analytics to understand more about the programme and how to improve it.,,,Only used excel,Facebook,More efficient and elegant ways to find meaning in data,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
efd1076b8d57f36d09aa37b5d7d613df,Female,Didn`t show up,N,Y,university,own business,,,very little,website,learn how to code,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
35b92da331d6ae01fa37eeea6d257514,Female,Waitlist,N,N,"NTU, Imperial College",Patents Examiner,,,NIL,Facebook,Basic idea on the available tools and their functions to analyse data,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
5da5116927f7ffb2bc8379c244fb2164,Female,Waitlist,N,N,SMU,Brand and Comms. More to look at data and identify stories to tell.,,,Realllly basic google analytics,Facebook!,Basics of data analysis,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
7edf2f7c40fe15fe855277d8548d3e82,Female,Waitlist,N,N,TU Delft - The Netherlands,Research Coordinator (Urban Planning),,,I am using big spatial data for urban planning,Facebook,Networking with women with similar interest,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
79ea58832b9cb89a5059643b827bfcbd,Female,Waitlist,N,N,University of Nottingham,Librarian and Data Manager,,,I did basic SQL years ago. But currently not in touch.,Through a colleague,"Basics in Data Analytics, meet and connect with different women from the field",2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
68bfff4fcbafcfd44d3a0f8156b4514c,Female,Waitlist,N,N,NUS,Assistant Manager,,,None,Fb,Some basic codings skills and fundamental insights on data analytics,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
b8747db97b484c3b7ce7cc13337049e5,Female,Waitlist,N,N,Bachelor degree,Technical Services - look at biopharmaceutical process trends,,,Nope,Fb,Learn!,2018-03-28,Singapore,"38 Beach Road, #22-00, South Beach Tower, Singapore 189767",Intro to Data (DG),1,2
